MayaIndex	WeaponID	CostumeID	HairID	ShoeID	StockingID	TexturePath	U1	V1	U2	V2	U3	V3	U4	V4
2	1	30	-1	-1	-1	PistolPart/085-11	0.817382813	0.811523438	0.883789063	0.811523438	0.883789063	0.864257813	0.817382813	0.864257813
2	2	30	-1	-1	-1	PistolPart/085-11	0.817382813	0.811523438	0.883789063	0.811523438	0.883789063	0.864257813	0.817382813	0.864257813
2	3	30	-1	-1	-1	PistolPart/085-11	0.817382813	0.811523438	0.883789063	0.811523438	0.883789063	0.864257813	0.817382813	0.864257813
2	13	30	-1	-1	-1	PistolPart/085-11	0.817382813	0.811523438	0.883789063	0.811523438	0.883789063	0.864257813	0.817382813	0.864257813
2	1	31	-1	-1	-1	PistolPart/085-12	0.817382813	0.811523438	0.883789063	0.811523438	0.883789063	0.864257813	0.817382813	0.864257813
2	2	31	-1	-1	-1	PistolPart/085-12	0.817382813	0.811523438	0.883789063	0.811523438	0.883789063	0.864257813	0.817382813	0.864257813
2	3	31	-1	-1	-1	PistolPart/085-12	0.817382813	0.811523438	0.883789063	0.811523438	0.883789063	0.864257813	0.817382813	0.864257813
2	13	31	-1	-1	-1	PistolPart/085-12	0.817382813	0.811523438	0.883789063	0.811523438	0.883789063	0.864257813	0.817382813	0.864257813
2	4	0	-1	-1	-1	ShotgunPart/085-00	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	5	0	-1	-1	-1	ShotgunPart/085-00	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	6	0	-1	-1	-1	ShotgunPart/085-00	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	21	0	-1	-1	-1	ShotgunPart/085-00	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	22	0	-1	-1	-1	ShotgunPart/085-00	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	4	1	-1	-1	-1	ShotgunPart/085-01	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	5	1	-1	-1	-1	ShotgunPart/085-01	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	6	1	-1	-1	-1	ShotgunPart/085-01	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	21	1	-1	-1	-1	ShotgunPart/085-01	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	22	1	-1	-1	-1	ShotgunPart/085-01	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	4	2	-1	-1	-1	ShotgunPart/085-02	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	5	2	-1	-1	-1	ShotgunPart/085-02	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	6	2	-1	-1	-1	ShotgunPart/085-02	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	21	2	-1	-1	-1	ShotgunPart/085-02	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	22	2	-1	-1	-1	ShotgunPart/085-02	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	4	3	-1	-1	-1	ShotgunPart/085-03	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	5	3	-1	-1	-1	ShotgunPart/085-03	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	6	3	-1	-1	-1	ShotgunPart/085-03	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	21	3	-1	-1	-1	ShotgunPart/085-03	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	22	3	-1	-1	-1	ShotgunPart/085-03	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	4	4	-1	-1	-1	ShotgunPart/085-04	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	5	4	-1	-1	-1	ShotgunPart/085-04	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	6	4	-1	-1	-1	ShotgunPart/085-04	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	21	4	-1	-1	-1	ShotgunPart/085-04	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	22	4	-1	-1	-1	ShotgunPart/085-04	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	4	5	-1	-1	-1	ShotgunPart/085-05	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	5	5	-1	-1	-1	ShotgunPart/085-05	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	6	5	-1	-1	-1	ShotgunPart/085-05	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	21	5	-1	-1	-1	ShotgunPart/085-05	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	22	5	-1	-1	-1	ShotgunPart/085-05	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	4	6	-1	-1	-1	ShotgunPart/085-06	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	5	6	-1	-1	-1	ShotgunPart/085-06	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	6	6	-1	-1	-1	ShotgunPart/085-06	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	21	6	-1	-1	-1	ShotgunPart/085-06	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	22	6	-1	-1	-1	ShotgunPart/085-06	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	4	7	-1	-1	-1	ShotgunPart/085-07	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	5	7	-1	-1	-1	ShotgunPart/085-07	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	6	7	-1	-1	-1	ShotgunPart/085-07	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	21	7	-1	-1	-1	ShotgunPart/085-07	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	22	7	-1	-1	-1	ShotgunPart/085-07	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	4	8	-1	-1	-1	ShotgunPart/085-08	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	5	8	-1	-1	-1	ShotgunPart/085-08	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	6	8	-1	-1	-1	ShotgunPart/085-08	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	21	8	-1	-1	-1	ShotgunPart/085-08	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	22	8	-1	-1	-1	ShotgunPart/085-08	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	4	9	-1	-1	-1	ShotgunPart/085-09	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	5	9	-1	-1	-1	ShotgunPart/085-09	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	6	9	-1	-1	-1	ShotgunPart/085-09	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	21	9	-1	-1	-1	ShotgunPart/085-09	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	22	9	-1	-1	-1	ShotgunPart/085-09	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	4	10	-1	-1	-1	ShotgunPart/085-10	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	5	10	-1	-1	-1	ShotgunPart/085-10	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	6	10	-1	-1	-1	ShotgunPart/085-10	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	21	10	-1	-1	-1	ShotgunPart/085-10	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	22	10	-1	-1	-1	ShotgunPart/085-10	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	4	30	-1	-1	-1	ShotgunPart/085-11	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	5	30	-1	-1	-1	ShotgunPart/085-11	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	6	30	-1	-1	-1	ShotgunPart/085-11	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	21	30	-1	-1	-1	ShotgunPart/085-11	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	22	30	-1	-1	-1	ShotgunPart/085-11	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	4	31	-1	-1	-1	ShotgunPart/085-12	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	5	31	-1	-1	-1	ShotgunPart/085-12	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	6	31	-1	-1	-1	ShotgunPart/085-12	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	21	31	-1	-1	-1	ShotgunPart/085-12	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	22	31	-1	-1	-1	ShotgunPart/085-12	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	7	0	-1	-1	-1	AutogunPart/085-00	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	8	0	-1	-1	-1	AutogunPart/085-00	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	9	0	-1	-1	-1	AutogunPart/085-00	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	7	1	-1	-1	-1	AutogunPart/085-01	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	8	1	-1	-1	-1	AutogunPart/085-01	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	9	1	-1	-1	-1	AutogunPart/085-01	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	7	2	-1	-1	-1	AutogunPart/085-02	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	8	2	-1	-1	-1	AutogunPart/085-02	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	9	2	-1	-1	-1	AutogunPart/085-02	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	7	3	-1	-1	-1	AutogunPart/085-03	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	8	3	-1	-1	-1	AutogunPart/085-03	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	9	3	-1	-1	-1	AutogunPart/085-03	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	7	4	-1	-1	-1	AutogunPart/085-04	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	8	4	-1	-1	-1	AutogunPart/085-04	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	9	4	-1	-1	-1	AutogunPart/085-04	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	7	5	-1	-1	-1	AutogunPart/085-05	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	8	5	-1	-1	-1	AutogunPart/085-05	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	9	5	-1	-1	-1	AutogunPart/085-05	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	7	6	-1	-1	-1	AutogunPart/085-06	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	8	6	-1	-1	-1	AutogunPart/085-06	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	9	6	-1	-1	-1	AutogunPart/085-06	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	7	7	-1	-1	-1	AutogunPart/085-07	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	8	7	-1	-1	-1	AutogunPart/085-07	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	9	7	-1	-1	-1	AutogunPart/085-07	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	7	8	-1	-1	-1	AutogunPart/085-08	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	8	8	-1	-1	-1	AutogunPart/085-08	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	9	8	-1	-1	-1	AutogunPart/085-08	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	7	9	-1	-1	-1	AutogunPart/085-09	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	8	9	-1	-1	-1	AutogunPart/085-09	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	9	9	-1	-1	-1	AutogunPart/085-09	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	7	10	-1	-1	-1	AutogunPart/085-10	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	8	10	-1	-1	-1	AutogunPart/085-10	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	9	10	-1	-1	-1	AutogunPart/085-10	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	7	30	-1	-1	-1	AutogunPart/085-11	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	8	30	-1	-1	-1	AutogunPart/085-11	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	9	30	-1	-1	-1	AutogunPart/085-11	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	7	31	-1	-1	-1	AutogunPart/085-12	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	8	31	-1	-1	-1	AutogunPart/085-12	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	9	31	-1	-1	-1	AutogunPart/085-12	0.639648438	0.9453125	0.706054688	0.9453125	0.706054688	0.998046875	0.639648438	0.998046875
2	10	0	-1	-1	-1	SniperPart/085-00	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	11	0	-1	-1	-1	SniperPart/085-00	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	12	0	-1	-1	-1	SniperPart/085-00	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	10	1	-1	-1	-1	SniperPart/085-01	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	11	1	-1	-1	-1	SniperPart/085-01	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	12	1	-1	-1	-1	SniperPart/085-01	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	10	2	-1	-1	-1	SniperPart/085-02	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	11	2	-1	-1	-1	SniperPart/085-02	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	12	2	-1	-1	-1	SniperPart/085-02	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	10	3	-1	-1	-1	SniperPart/085-03	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	11	3	-1	-1	-1	SniperPart/085-03	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	12	3	-1	-1	-1	SniperPart/085-03	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	10	4	-1	-1	-1	SniperPart/085-04	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	11	4	-1	-1	-1	SniperPart/085-04	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	12	4	-1	-1	-1	SniperPart/085-04	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	10	5	-1	-1	-1	SniperPart/085-05	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	11	5	-1	-1	-1	SniperPart/085-05	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	12	5	-1	-1	-1	SniperPart/085-05	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	10	6	-1	-1	-1	SniperPart/085-06	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	11	6	-1	-1	-1	SniperPart/085-06	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	12	6	-1	-1	-1	SniperPart/085-06	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	10	7	-1	-1	-1	SniperPart/085-07	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	11	7	-1	-1	-1	SniperPart/085-07	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	12	7	-1	-1	-1	SniperPart/085-07	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	10	8	-1	-1	-1	SniperPart/085-08	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	11	8	-1	-1	-1	SniperPart/085-08	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	12	8	-1	-1	-1	SniperPart/085-08	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	10	9	-1	-1	-1	SniperPart/085-09	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	11	9	-1	-1	-1	SniperPart/085-09	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
2	12	9	-1	-1	-1	SniperPart/085-09	0.938476563	0.951171875	0.997070313	0.951171875	0.997070313	0.998046875	0.938476563	0.998046875
